run_id,run_started_at,run_finished_at,post_id,post_type,slide_number,kind,url,downloaded,status_code,error_type,error_message,saved_filename,local_path,attempts,duration_sec,error_bucket
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800041463145976325,GraphSidecar,3,carousel_slide,https://instagram.fcnx1-1.fna.fbcdn.net/v/t51.2885-15/609156718_18562901809059271_566223904266549512_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGUOloYQwy-pURqYQy22-eRYUx-W0koG8phOP_H2uJS8m9BiuomBj0qwvywnlTDGkE&_nc_ohc=UP0MFPUU7EEQ7kNvwEI4cFo&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&edm=APU89FABAAAA&ccb=7-5&oh=00_AfvDiRoaTbqk3r6yNwRwdGANwdhqqDyT2wGqGOyMfAUZ5w&oe=699BF895&_nc_sid=bc0c2c,TRUE,,,,3800041463145976325_3.webp,Instagram/posts_info/Downloads/3800041463145976325_3.webp,0,0.0001,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800041463145976325,GraphSidecar,4,carousel_slide,https://instagram.fcnx1-1.fna.fbcdn.net/v/t51.2885-15/609190297_18562901818059271_3606925666509446293_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGUOloYQwy-pURqYQy22-eRYUx-W0koG8phOP_H2uJS8m9BiuomBj0qwvywnlTDGkE&_nc_ohc=08nJ6xIKYfEQ7kNvwEyt6du&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&edm=APU89FABAAAA&ccb=7-5&oh=00_AfsUksO5W0Jr-eUlYM9jK08ZQl8LCUV-nDyoskCAjlc_cA&oe=699BEA0B&_nc_sid=bc0c2c,TRUE,,,,3800041463145976325_4.webp,Instagram/posts_info/Downloads/3800041463145976325_4.webp,0,0.0004,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800041463145976325,GraphSidecar,5,carousel_slide,https://instagram.fcnx1-1.fna.fbcdn.net/v/t51.2885-15/610224546_18562901827059271_6193191177475524611_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGUOloYQwy-pURqYQy22-eRYUx-W0koG8phOP_H2uJS8m9BiuomBj0qwvywnlTDGkE&_nc_ohc=y29DILV3QwUQ7kNvwHSUkpj&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&edm=APU89FABAAAA&ccb=7-5&oh=00_AftJZTWidU30GtgdxSNYPEgBG0xDYmlCsH3itZKW5dbkBg&oe=699BEFBC&_nc_sid=bc0c2c,TRUE,,,,3800041463145976325_5.webp,Instagram/posts_info/Downloads/3800041463145976325_5.webp,0,0.0006,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800041463145976325,GraphSidecar,6,carousel_slide,https://instagram.fcnx1-1.fna.fbcdn.net/v/t51.2885-15/609035781_18562901836059271_5719693311762034880_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGUOloYQwy-pURqYQy22-eRYUx-W0koG8phOP_H2uJS8m9BiuomBj0qwvywnlTDGkE&_nc_ohc=d5IuJ-wsYeAQ7kNvwEWLvd8&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&edm=APU89FABAAAA&ccb=7-5&oh=00_AftaefECy1KtLMlszgxFTgRQIYCwwwJjrs5tW2jmjhKZLg&oe=699BD7D7&_nc_sid=bc0c2c,TRUE,,,,3800041463145976325_6.webp,Instagram/posts_info/Downloads/3800041463145976325_6.webp,0,0.0003,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800041463145976325,GraphSidecar,7,carousel_slide,https://instagram.fcnx1-1.fna.fbcdn.net/v/t51.2885-15/609345523_18562901845059271_5758541519391014874_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGUOloYQwy-pURqYQy22-eRYUx-W0koG8phOP_H2uJS8m9BiuomBj0qwvywnlTDGkE&_nc_ohc=WxR7fhgr8K0Q7kNvwGrLNzr&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&edm=APU89FABAAAA&ccb=7-5&oh=00_AftXGbAGkwFv8QSE-Y40CqE8zZtFigi7CZJmrQ2YNpGpTw&oe=699BF885&_nc_sid=bc0c2c,TRUE,,,,3800041463145976325_7.webp,Instagram/posts_info/Downloads/3800041463145976325_7.webp,0,0.0019,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800041463145976325,GraphSidecar,8,carousel_slide,https://instagram.fcnx1-1.fna.fbcdn.net/v/t51.2885-15/609256519_18562901854059271_2701142870476197907_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGUOloYQwy-pURqYQy22-eRYUx-W0koG8phOP_H2uJS8m9BiuomBj0qwvywnlTDGkE&_nc_ohc=ALxLXJuGUUsQ7kNvwEb4JzQ&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&edm=APU89FABAAAA&ccb=7-5&oh=00_Afti5QLfuFvf1vKl1afbll7Tjz6tyUUqf9CLp2vAWyLWtg&oe=699BDA11&_nc_sid=bc0c2c,TRUE,,,,3800041463145976325_8.webp,Instagram/posts_info/Downloads/3800041463145976325_8.webp,0,0.0002,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800041463145976325,GraphSidecar,9,carousel_slide,https://instagram.fcnx1-1.fna.fbcdn.net/v/t51.2885-15/610116680_18562901863059271_315629366578324396_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGUOloYQwy-pURqYQy22-eRYUx-W0koG8phOP_H2uJS8m9BiuomBj0qwvywnlTDGkE&_nc_ohc=HeQAFYETp_cQ7kNvwGKA4FH&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&edm=APU89FABAAAA&ccb=7-5&oh=00_AfsRd7WiQsEVI98ZAFbH-3d9lQnnNgSgyP9QZjvh3BfnLA&oe=699C0BBF&_nc_sid=bc0c2c,TRUE,,,,3800041463145976325_9.webp,Instagram/posts_info/Downloads/3800041463145976325_9.webp,0,0.0001,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800041463145976325,GraphSidecar,10,carousel_slide,https://instagram.fcnx1-1.fna.fbcdn.net/v/t51.2885-15/610208701_18562901875059271_2526991588648663232_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGUOloYQwy-pURqYQy22-eRYUx-W0koG8phOP_H2uJS8m9BiuomBj0qwvywnlTDGkE&_nc_ohc=pURuAiUEdaEQ7kNvwGlKx3c&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&edm=APU89FABAAAA&ccb=7-5&oh=00_AftoSkRii44JIweWb56axpW1-F3_IlF_HwmqJ_i4AMGaYw&oe=699C0A1E&_nc_sid=bc0c2c,TRUE,,,,3800041463145976325_10.webp,Instagram/posts_info/Downloads/3800041463145976325_10.webp,0,0.0003,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800041463145976325,GraphSidecar,11,carousel_slide,https://instagram.fcnx1-1.fna.fbcdn.net/v/t51.2885-15/609688281_18562901884059271_6434236891187760836_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGUOloYQwy-pURqYQy22-eRYUx-W0koG8phOP_H2uJS8m9BiuomBj0qwvywnlTDGkE&_nc_ohc=K2bB4_SoO5IQ7kNvwGqHcMT&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&edm=APU89FABAAAA&ccb=7-5&oh=00_Aft7AQW80Lo0iTVnc65Lr68EmJPA4Uzxts0yGXtmFc35Vg&oe=699BE5A1&_nc_sid=bc0c2c,TRUE,,,,3800041463145976325_11.webp,Instagram/posts_info/Downloads/3800041463145976325_11.webp,0,0.0003,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800041463145976325,GraphSidecar,12,carousel_slide,https://instagram.fcnx1-1.fna.fbcdn.net/v/t51.2885-15/609018155_18562901896059271_1497243196186924199_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGUOloYQwy-pURqYQy22-eRYUx-W0koG8phOP_H2uJS8m9BiuomBj0qwvywnlTDGkE&_nc_ohc=Nyss94ff8MkQ7kNvwGfQHrK&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&edm=APU89FABAAAA&ccb=7-5&oh=00_AfsmHCks83IThzUkDcuMaBiJ07BFn60QfBZKFQFRi5wCDQ&oe=699BE0DA&_nc_sid=bc0c2c,TRUE,,,,3800041463145976325_12.webp,Instagram/posts_info/Downloads/3800041463145976325_12.webp,0,0.0002,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800041463145976325,GraphSidecar,13,carousel_slide,https://instagram.fcnx1-1.fna.fbcdn.net/v/t51.2885-15/608840396_18562901905059271_1772079684058978586_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGUOloYQwy-pURqYQy22-eRYUx-W0koG8phOP_H2uJS8m9BiuomBj0qwvywnlTDGkE&_nc_ohc=z0XlVjxoXW8Q7kNvwE6l6ei&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&edm=APU89FABAAAA&ccb=7-5&oh=00_AfuqUn3r-ZUNXfjPMImxIvPsSJ0qrT-YJDwBtWrv0Siutg&oe=699BDB85&_nc_sid=bc0c2c,TRUE,,,,3800041463145976325_13.webp,Instagram/posts_info/Downloads/3800041463145976325_13.webp,0,0.0001,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800041463145976325,GraphSidecar,14,carousel_slide,https://instagram.fcnx1-1.fna.fbcdn.net/v/t51.2885-15/607511050_18562901914059271_9192110625156211182_n.webp?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGUOloYQwy-pURqYQy22-eRYUx-W0koG8phOP_H2uJS8m9BiuomBj0qwvywnlTDGkE&_nc_ohc=r39uSEUOX00Q7kNvwHCXrqo&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&edm=APU89FABAAAA&ccb=7-5&oh=00_AfuXn_uLbkkNt7Yclf1M5jhKGuJPX77niNeWK0mbK37ptw&oe=699BFA3B&_nc_sid=bc0c2c,TRUE,,,,3800041463145976325_14.webp,Instagram/posts_info/Downloads/3800041463145976325_14.webp,0,0.0004,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3800009622900873132,GraphVideo,1,video,https://instagram.fcnx1-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQMGnTy0mZ8B9wO3elvHF4k70m0qwr_1ULnjVBm3MFxEqnJYuvKgbVOKHMGv38Hotw4FwLo1_zatLOifazgkwrXKLx8rEEqh9ATuqDE.mp4?_nc_cat=105&_nc_oc=Adlj8uHJkQ88oxLWfat5liJf3QfS5cNneoAn9pZmxtvDz74m93XcNPQM_qUTk5N8qyU&_nc_sid=5e9851&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_ohc=6WOMh12G81gQ7kNvwHvDaDV&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6NzU4ODQ1MjIzMjU0Nzc4LCJhc3NldF9hZ2VfZGF5cyI6NDgsInZpX3VzZWNhc2VfaWQiOjEwMDk5LCJkdXJhdGlvbl9zIjozMSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&_nc_zt=28&vs=7ed72b0daf28ab38&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82RTQ3MjE0MTdEOUNDOTdDQjNFNUExMjBDMjI0OEI4RV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYR2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yMzkzODU5NzQ0NDAzOTc2XzUzNDEyNTE1NTUyMzIzMDEzNDMubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJvTrxb_NitkCFQIoAkMzLBdAPwhysCDEnBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gdl5p0BAA&oh=00_AfvM3XWY0kj_IZMaIpW9nb4yWH1AgjvexIJrKnrNnCmnYg&oe=69980E46,TRUE,,,,3800009622900873132.mp4,Instagram/posts_info/Downloads/3800009622900873132.mp4,0,0.0002,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3799971335398158910,GraphVideo,1,video,https://instagram.fcnx1-1.fna.fbcdn.net/o1/v/t2/f2/m86/AQPnRChmPyl68TYcGWn_YbwaH_2niuXv8-oF1331Q9WIotrKa0_AfiO1VhcWuyliLPoWubGUmtu1_mHQ6y3ReyqcXY0JuflscSKBc-o.mp4?_nc_cat=105&_nc_oc=Adl48BUgA9WlEDPotK3qd9gqPECE5IVIuOB1JffQDHFimzzTRGxC5EGtfSdfvxag5AA&_nc_sid=5e9851&_nc_ht=instagram.fcnx1-1.fna.fbcdn.net&_nc_ohc=7ssMJMPeAiAQ7kNvwGZa0IP&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6ODY1MTA3NjQ5ODIyNTA4LCJhc3NldF9hZ2VfZGF5cyI6NDksInZpX3VzZWNhc2VfaWQiOjEwMDk5LCJkdXJhdGlvbl9zIjoxMywidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&_nc_gid=Wkx-0RFsqS1y6jWn8tx9-g&_nc_zt=28&vs=e82c7d66e587d915&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81MzQyMDhFNTU3NDNGOTU0RDg2Nzc5REFFRTZCMEE4NV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQld1VHlTdWtLZzNWd3NEQUFQTGtsMmh1ckZlYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAm2PzHovKziQMVAigCQzMsF0Arsi0OVgQZGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&oh=00_AfvpzdwpuiYpgc0E6nsDQ4SsHvlUW2iaghPhXNQkhBN30g&oe=69981416,TRUE,,,,3799971335398158910.mp4,Instagram/posts_info/Downloads/3799971335398158910.mp4,0,0.0006,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3799912823800397987,GraphVideo,1,video,https://scontent-cdg4-2.cdninstagram.com/o1/v/t2/f2/m86/AQPm2hW_COsotBMFx5dXvIppgd2dpunn6ZqA963TfCPhyz9SPvx5H7fE_oUYkKE6BtRiHD9wgp69ToUp76wcjbwSmSGk2lfw7LnnspU.mp4?_nc_cat=101&_nc_sid=5e9851&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_ohc=O8EqXJ6aY1QQ7kNvwEq69wo&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTUxNDUxNjI1NjMyMjUxNSwiYXNzZXRfYWdlX2RheXMiOjQ5LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6NDk2LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&_nc_gid=kHmnD3dTzK9j9_h5fxjA8w&_nc_zt=28&vs=df2990a6c9a85bbb&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82RjQzNEM5MDNGREQ5RTNFNUJGNjU4Mjc0NkUzRDJCQ192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRmVLVXlRQXVFbm9veElEQUNFM2FRUGhhcThoYnN0VEFRQUYVAgLIARIAKAAYABsCiAd1c2Vfb2lsATEScHJvZ3Jlc3NpdmVfcmVjaXBlATEVAAAmps-3t7ncsAUVAigCQzMsF0B-_u2RaHKwGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX-B2XmnQEA&oh=00_AfsCWNXrgLqA4swqm8lpecTUffupkcO3cnnLHvAQxoUmaQ&oe=6997EF22,TRUE,,,,3799912823800397987.mp4,Instagram/posts_info/Downloads/3799912823800397987.mp4,0,0.0002,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3799179928106284028,GraphSidecar,1,carousel_slide,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/608213227_18562633318059271_6646140656503490019_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGGYG64Lo0DHHAjDM6qh8OK1hfvLPpvPhKhPKOm73sWXjuWiMiksAF4bS7yMEzKiYw&_nc_ohc=rwIiPSf0GmAQ7kNvwEIPSvc&_nc_gid=kHmnD3dTzK9j9_h5fxjA8w&edm=APU89FABAAAA&ccb=7-5&oh=00_Afsi4kfm-SP5NhJiYjsXs6v6fE_ykaYnoSyGtKUnrp-37Q&oe=699BEB66&_nc_sid=bc0c2c,TRUE,,,,3799179928106284028_1.jpg,Instagram/posts_info/Downloads/3799179928106284028_1.jpg,0,0.0006,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3799179928106284028,GraphSidecar,2,carousel_slide,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/609000752_18562633345059271_2275917251343988556_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGGYG64Lo0DHHAjDM6qh8OK1hfvLPpvPhKhPKOm73sWXjuWiMiksAF4bS7yMEzKiYw&_nc_ohc=7BXDx13K_-QQ7kNvwFAv6L3&_nc_gid=kHmnD3dTzK9j9_h5fxjA8w&edm=APU89FABAAAA&ccb=7-5&oh=00_AftilZH-G6__2udnmbVddgL_hD2w5vXbAfijScog04oQgw&oe=699BF33B&_nc_sid=bc0c2c,TRUE,,,,3799179928106284028_2.jpg,Instagram/posts_info/Downloads/3799179928106284028_2.jpg,0,0.0003,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3799179928106284028,GraphSidecar,3,carousel_slide,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/609186067_18562633336059271_2801476141770787647_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGGYG64Lo0DHHAjDM6qh8OK1hfvLPpvPhKhPKOm73sWXjuWiMiksAF4bS7yMEzKiYw&_nc_ohc=JRPNBk0WEp8Q7kNvwH5Jsdy&_nc_gid=kHmnD3dTzK9j9_h5fxjA8w&edm=APU89FABAAAA&ccb=7-5&oh=00_AfstI7bC7oZ9eeFNJnfdmz9WG89wEYQ_OpgA1hjcDpNw7w&oe=699BF191&_nc_sid=bc0c2c,TRUE,,,,3799179928106284028_3.jpg,Instagram/posts_info/Downloads/3799179928106284028_3.jpg,0,0.0005,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3799179928106284028,GraphSidecar,4,carousel_slide,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/608326068_18562633375059271_3354051869280006981_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGGYG64Lo0DHHAjDM6qh8OK1hfvLPpvPhKhPKOm73sWXjuWiMiksAF4bS7yMEzKiYw&_nc_ohc=h5G4QTLBjLIQ7kNvwHwWdQy&_nc_gid=kHmnD3dTzK9j9_h5fxjA8w&edm=APU89FABAAAA&ccb=7-5&oh=00_AfvRTz17BwmEKmX3UVpIX6iWwjJP77UMhJHU7A9nyDaqgg&oe=699BD73F&_nc_sid=bc0c2c,TRUE,,,,3799179928106284028_4.jpg,Instagram/posts_info/Downloads/3799179928106284028_4.jpg,0,0.0005,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3799179928106284028,GraphSidecar,5,carousel_slide,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/608608119_18562633354059271_1238300987499133990_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGGYG64Lo0DHHAjDM6qh8OK1hfvLPpvPhKhPKOm73sWXjuWiMiksAF4bS7yMEzKiYw&_nc_ohc=C0xpehieWqwQ7kNvwHq6HRp&_nc_gid=kHmnD3dTzK9j9_h5fxjA8w&edm=APU89FABAAAA&ccb=7-5&oh=00_AfvG6BDBKdS5a4MsKDkgIfq-d9Cu_d_VIvy8pTcdVOP39A&oe=699BD61D&_nc_sid=bc0c2c,TRUE,,,,3799179928106284028_5.jpg,Instagram/posts_info/Downloads/3799179928106284028_5.jpg,0,0.0006,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3799179928106284028,GraphSidecar,6,carousel_slide,https://scontent-cdg4-2.cdninstagram.com/v/t51.2885-15/609172341_18562633384059271_548613476482092037_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-cdg4-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGGYG64Lo0DHHAjDM6qh8OK1hfvLPpvPhKhPKOm73sWXjuWiMiksAF4bS7yMEzKiYw&_nc_ohc=Z679zlf1Uh0Q7kNvwHqa4RN&_nc_gid=kHmnD3dTzK9j9_h5fxjA8w&edm=APU89FABAAAA&ccb=7-5&oh=00_AftdSMI_Wete5wpETiQjTfMWHMi33DaNY3f9SHVvN4LM2A&oe=699BF8D8&_nc_sid=bc0c2c,TRUE,,,,3799179928106284028_6.jpg,Instagram/posts_info/Downloads/3799179928106284028_6.jpg,0,0.0007,
20260219_171553,2026-02-19T17:15:53Z,2026-02-19T17:16:45Z,3799152725612124865,GraphVideo,1,video,https://scontent-cdg4-1.cdninstagram.com/o1/v/t2/f2/m86/AQMiU_PO-O8SGzyCg4hbXvxhaQeMbnV3wQN1oFX5fiLyySfizAKgo8x53QRtpF_6dN9Heyg5o0t8nbhc87cb_tr34givT-sZ-vf0IY8.mp4?_nc_cat=108&_nc_sid=5e9851&_nc_ht=scontent-cdg4-1.cdninstagram.com&_nc_ohc=vw1zWfuh2OAQ7kNvwHfoQ5U&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTExNzgzOTMwMzYwOTkxMiwiYXNzZXRfYWdlX2RheXMiOjUwLCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6MjAsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=kHmnD3dTzK9j9_h5fxjA8w&_nc_zt=28&vs=db39ddfae85ed19d&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81MDRBRDgxRkUwMDJBODI1RjRFNDQwNDQwNEQ1MjNBM192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYR2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yNjc1Mzk5ODgyODE1ODc3XzgzMjU2OTkyODM5ODYyNDI0MjMubXA0FQICyAESACgAGAAbAogHdXNlX29pbAExEnByb2dyZXNzaXZlX3JlY2lwZQExFQAAJvC43OnnqvwDFQIoAkMzLBdANCp--dsi0RgSZGFzaF9iYXNlbGluZV8xX3YxEQB1_gdl5p0BAA&oh=00_Afvj4iNPEIFwvkAZETlbio4YQ4PPXCqu0dlrqO4yQyY3nw&oe=69980B29,TRUE,,,,3799152725612124865.mp4,Instagram/posts_info/Downloads/3799152725612124865.mp4,0,0.0005,
